generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
21,12,0.23426873196406744,0.1449288278543024,1.178869452617372,1.616439844525472,1.072267150339047,4.597217167746129,0.986110936818832,0.0015941442244229442,0.9873278230681519,0.5260308447885736,0.9999717741910606,0.0
21,13,0.23254706844614997,0.1435731172728664,1.1802359470011676,1.6197117737869065,1.0699470242146203,4.596995366615225,0.9861032885039732,0.0016777850370115477,0.9866673968358378,0.5143852715037902,0.9999728875524038,0.0
21,14,0.22919943378474253,0.14252686122693167,1.172493240455862,1.6081139499719321,1.0583972627790281,4.7976352919164,0.9930219066178069,0.00992003877796277,0.9237070433870258,0.5157646801520852,0.9999909799012809,0.0
21,15,0.23127965715104443,0.14309140923008884,1.1707253571906648,1.616307075284654,1.049545967657293,4.394520145360697,0.9791213843227826,0.001726913465240898,0.9862796856842531,0.5185188740654433,0.9999595442828069,0.0
21,16,0.22917691013173944,0.14243290557380606,1.181708487143247,1.6090166047548913,1.0479286366711846,4.662991707332703,0.9883790243907828,0.009017383995003625,0.9304014940539443,0.5155995329917531,0.9999775426066466,0.0
21,17,0.23099044869041846,0.14358254362572473,1.1782449576056202,1.6087641495789287,0.9996800547156584,4.196550302295843,0.9722948380102014,0.009269839170966243,0.9285243129252123,0.5206995121983211,0.9843856476076276,0.0
21,18,0.23268927695328429,0.1435478945776564,1.1844549161866127,1.6209870415577865,0.984389911940535,3.7989204310045133,0.9585834631380866,0.0029530528078915985,0.9766524496053721,0.5261229730029601,0.9816040499504556,0.0
21,19,0.23562396212723605,0.14469763537047564,1.1789318134419349,1.628388477282008,0.8994212663808245,4.999966275287893,0.9999988370788928,0.010354488532113182,0.9205021816355424,0.5257730614484467,0.9999992220512539,0.0
21,20,0.22849530734841889,0.14238684582564864,1.1840372642426036,1.6047501159496802,0.8775859569118749,4.864773457973554,0.9953370157921915,0.013283872800214702,0.8991809528446751,0.5183402128781358,0.9999873628357321,0.0
21,21,0.2329764106041302,0.14306269869100832,1.1722195199976608,1.6284916525118862,0.8752824499715616,4.7312388607118105,0.9907323745073038,0.01045766376199131,0.9197427109193751,0.5207610161072472,0.9902433833086474,0.0
21,22,0.2314767455720532,0.14488097335576255,1.1811824736804024,1.597702860565758,0.8682970859890533,4.9999549899607585,0.9999984479296813,0.02033112818413696,0.8498894256137746,0.5203464559893218,0.9999990142318325,0.0
21,23,0.23182431625085187,0.14207596005765524,1.1837609320064564,1.6316927660159835,0.8652201052228773,4.7306479984876955,0.9907119999478515,0.013658777266088551,0.8964881374185723,0.5206748447353526,0.9902339654501507,0.0
21,24,0.22772625668703025,0.14364473393684093,1.1796503751657408,1.5853435795784834,0.8336266394594996,4.999964048561904,0.999998760295238,0.03269040917141153,0.7698779575602813,0.5184443538018197,0.9999990877806283,0.0
21,25,0.23209405007244602,0.14142668721978874,1.1813887123085889,1.641090904658982,0.8142428841798852,4.462531531605785,0.9814666045381305,0.023056915909087206,0.8315570869926504,0.5206830361067708,0.9843957673031205,0.0
